StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
68615,94929,180928,7317,,          , ,19.31670841,-15.5358858,158.4786054,6.09,0.090146796,K4III       ,1.42
68845,95235,182272,7359,,          , ,19.37593073,33.51823541,103.8421599,6.09,1.008131436,K0III       ,1.052
69361,95929,183656,7415,,          , ,19.50919855,3.44440006,294.9852507,6.09,-1.259001509,A0sh        ,-0.019
72311,99762,191603,7707,,          , ,20.2408215,-63.41586405,72.04610951,6.09,1.801947331,F0IV        ,0.308
72756,100325,193452,7775,,          , ,20.34625629,-14.78489327,96.15384615,6.09,1.175166696,B9.5III/IV  ,-0.016
72871,100486,194097,7797,,          , ,20.3770314,31.26502064,186.2197393,6.09,-0.260128572,K2          ,1.363
73283,101017,194783,7817,,          , ,20.47964895,-35.5958129,192.3076923,6.09,-0.329983282,B8II/III    ,-0.094
73726,101626,195402,7838,,          , ,20.59768579,-69.61047763,254.4529262,6.09,-0.938037248,K2III       ,1.293
76859,105768,203212,8159,,          , ,21.4216702,-71.79907257,162.8664495,6.09,0.030841856,K2III       ,1.265
82201,113234,216761,8719,,          , ,22.930984,-31.63320469,290.6976744,6.09,-1.227207787,K3III       ,1.358
85114,117420,223311,9014,,          , ,23.80902205,-6.38037699,221.72949,6.09,-0.639117291,K4III       ,1.452
85483,117931,224113,9049,,          , ,23.92127073,-31.92146922,316.4556962,6.09,-1.411564587,B6/B7       ,-0.093
87287,0,206827,8310,Gl 836.6B, 78Mu 2Cyg, ,21.73529899,28.74601397,22.40143369,6.09,4.33862093,  G2 V      , 
1095,1501,1438,70,, 26    And, ,0.31170834,43.79114781,212.3142251,6.1,-0.534895464,B8V         ,-0.074
3145,4501,5526,272,,          , ,0.96100996,45.83939494,134.7708895,6.1,0.452019526,K2III       ,1.028
6325,9085,12042,573,Gl  81.3 ,          , ,1.94990447,-51.76685008,26.33658151,6.1,3.997202986,F8V         ,0.487
10088,14392,18991,920,,          , ,3.0944859,56.06902466,75.52870091,6.1,1.709439926,G9III       ,1.049
12230,17475,23139,1130,,          , ,3.74469737,46.09987096,175.7469244,6.1,-0.124438668,A7IV        ,0.291
14627,20781,28454,1418,,          , ,4.45164361,-46.94683571,32.44646334,6.1,3.544163172,F8V         ,0.47
16220,22955,31327,1573,,          , ,4.93891301,36.1685465,3571.428571,6.1,-6.664209843,B2Ib        ,0.352
16701,23617,31590,1589,,          , ,5.07768139,74.0669938,164.7446458,6.1,0.015943455,A1V         ,0.018
16748,23680,32736,1648,,          , ,5.08992066,1.17763581,214.5922747,6.1,-0.558070417,N5          ,3.332
17770,25098,35580,1801,,   Kap Pic, ,5.37281997,-56.13445367,229.8850575,6.1,-0.707553715,B8/B9V      ,-0.091
18677,26300,37434,1927,,          , ,5.60079257,-47.31372679,160,6.1,0.079400087,K2III       ,1.159
18689,26315,36719,1869,,          , ,5.60442974,47.71533787,102.145046,6.1,1.053913459,F0V:        ,0.295
18752,26395,37306,1919,,          , ,5.61910005,-11.77546037,66.05019815,6.1,2.000629376,A2V         ,0.051
23425,32332,50002,2536,,          , ,6.74879829,-70.43377284,193.0501931,6.1,-0.328351201,K3III       ,1.335
23985,33041,50018,2539,, 59    Aur, ,6.88372574,38.86913968,162.601626,6.1,0.044375579,F2V         ,0.406
24997,34338,53929,2676,,          , ,7.11846686,4.91059836,217.3913043,6.1,-0.586210842,B9.5III     ,-0.129
25335,34782,55568,2720,,          , ,7.20114418,-30.82142072,47.5737393,6.1,2.713163558,A8III/IV    ,0.273
27718,37854,63382,3031,,          , ,7.75986697,-56.7225967,289.017341,6.1,-1.204619506,F0II        ,0.397
31677,42928,74706,3473,,          , ,8.74865651,-21.16783642,78.24726135,6.1,1.632654269,A5V         ,0.195
32011,43351,76270,3544,,          , ,8.83059384,-72.5512595,970.8737864,6.1,-3.835813876,A3m...      ,0.185
33063,44708,78548,3629,,          , ,9.10945572,-55.80242862,363.6363636,6.1,-1.703336531,B2IV-V      ,-0.132
33426,45184,79193,3655,, 21    Hya, ,9.20723745,-7.10987965,82.6446281,6.1,1.513926852,A3m         ,0.232
35755,48218,85040,3889,, 20    Leo, ,9.83058942,21.17945754,157.7287066,6.1,0.110446289,A8IV        ,0.257
38011,51245,90798,4111,,          , ,10.46724408,-49.40569161,282.4858757,6.1,-1.15498369,K4III       ,1.506
38412,51795,91706,4149,,          , ,10.58271188,-23.17633022,63.45177665,6.1,2.087781066,F6V         ,0.496
38651,52112,92328,4175,,          , ,10.64731365,-42.75341389,174.5200698,6.1,-0.10922689,Am+...      ,0.661
41077,55528,98892,4393,,          , ,11.37309639,-44.64584748,105.374078,6.1,0.986331062,G8III       ,0.926
42241,57211,101995,4513,,          , ,11.73134006,-62.87824289,121.5066829,6.1,0.676999176,A2III/IV    ,0.063
44545,60591,108063,4721,,          , ,12.41906243,-42.51425806,52.74261603,6.1,2.489191665,G4IV        ,0.652
47104,64496,114889,4992,,          , ,13.22014925,18.72712766,91.07468124,6.1,1.303011701,G8III       ,1.201
47708,65376,116581,5052,,          , ,13.39831083,37.03394754,370.3703704,6.1,-1.743181179,M3III       ,1.637
48056,65892,117436,5088,, 72    Vir, ,13.50713839,-6.47029456,54.14185165,6.1,2.432334477,F2V         ,0.341
49305,67714,120934,5220,,          , ,13.87177497,12.16515892,99.70089731,6.1,1.106504665,A1V         ,0.042
50592,69623,124576,5324,,          , ,14.25035498,-29.28186854,213.2196162,6.1,-0.544135786,A1V         ,0.04
51020,70270,125721,5375,,          , ,14.37742217,-48.31984596,740.7407407,6.1,-3.248331158,B1III       ,-0.13
51457,70952,127821,5436,,          , ,14.512861,63.18576376,31.73595684,6.1,3.592242016,F4IV        ,0.428
52205,72097,129462,5486,,          , ,14.74876936,-58.47738938,112.2334456,6.1,0.84938852,K0III       ,1.013
52219,72121,129557,5488,,          , ,14.75304614,-55.60162158,529.1005291,6.1,-2.517690979,B2III       ,-0.066
53073,73354,132242,5580,,          , ,14.99088945,-43.15981215,552.4861878,6.1,-2.611607126,F5III       ,0.597
54682,75742,137465,5738,,          , ,15.4742258,-51.59792224,458.7155963,6.1,-2.207717532,G2Ib        ,1.067
55076,76337,139074,5795,, 15Tau3Ser, ,15.59257704,17.65558738,127.064803,6.1,0.579873662,G8III:      ,0.975
56423,78355,142919,5937,,          , ,15.99837468,-54.02089127,395.256917,6.1,-1.884397394,B5IV        ,-0.016
56691,78726,143902,5974,,          , ,16.07162192,-33.21363541,122.8501229,6.1,0.653122024,F3III       ,0.338
59295,82453,151771,6244,,          , ,16.85001061,-37.5144812,261.7801047,6.1,-0.989683185,B8II/III    ,0.124
63129,87671,162817,6668,,          , ,17.90753356,-34.46671107,258.3979328,6.1,-0.961445175,B9.5/A0III  ,0.055
64511,89527,167654,6834,,          , ,18.26821546,2.37758611,216.4502165,6.1,-0.576790122,M4III       ,1.55
65694,91119,171780,6984,,          , ,18.58708409,34.45800106,318.4713376,6.1,-1.41535176,B5Vn        ,-0.115
66062,91606,173398,7042,,          , ,18.68233269,62.74933514,117.5088132,6.1,0.7496478,K0III       ,0.978
66775,92551,174959,7115,,          , ,18.8601447,36.53909869,343.6426117,6.1,-1.580535055,B6IV        ,-0.1
69979,96724,185837,7481,,          , ,19.66247892,33.97890836,145.3488372,6.1,0.287942191,A3IV        ,0.094
70993,98044,189127,7626,,          , ,19.92278991,58.25037613,141.6430595,6.1,0.344023505,G9III       ,1.021
73081,100758,194454,7809,,          , ,20.42847995,-2.80028034,218.8183807,6.1,-0.600419,K1III:      ,1.193
73432,101221,195330,7837,,          , ,20.51786973,-15.05605156,97.56097561,6.1,1.153619327,K1/K2III+.. ,0.797
75243,103646,199684,8031,,          , ,20.99989401,-36.12949945,41.47656574,6.1,3.010986052,F2V         ,0.4
75428,103894,200577,8063,,          , ,21.05134052,38.65742938,200.8032129,6.1,-0.413853286,G8III       ,1.011
76918,105841,203760,8188,,   Gam Ind, ,21.43762172,-54.66055359,63.7755102,6.1,2.076730292,F1III       ,0.366
77231,106243,204862,8231,,          , ,21.51933824,12.13751309,127.8772379,6.1,0.566033765,B9.5V       ,-0.047
77567,106703,205529,8256,,  7    PsA, ,21.61354145,-33.04789185,72.6744186,6.1,1.793092169,A5V         ,0.226
77930,107186,206731,8304,,          , ,21.71078003,49.60026484,266.6666667,6.1,-1.029843661,G8II        ,0.993
77938,107197,206842,8312,,          , ,21.71260333,59.27084085,746.2686567,6.1,-3.264476008,K1III       ,1.349
78267,107664,207516,8338,,          , ,21.80815037,38.64857876,151.2859304,6.1,0.201007297,B8V         ,-0.072
79610,109509,210464,8457,,          , ,22.18397336,-21.23268636,56.6893424,6.1,2.332492904,F6/F7V      ,0.503
79899,109902,211053,8484,,          , ,22.25973123,-44.45149421,178.8908766,6.1,-0.162940961,G8/K0III    ,0.988
84353,116307,221662,8942,,          , ,23.56541638,20.84097045,319.4888179,6.1,-1.422278312,M3III       ,1.654
87347,0, , ,Gl 855.1B, , ,22.40691472,-72.24751867,28.9017341,6.1,3.795380494, , 
267,365,225218,9105,,          , ,0.07683225,42.09256148,515.4639175,6.11,-2.45099135,B9III       ,0.159
508,696,402,18,,          , ,0.14263548,-17.57804019,413.2231405,6.11,-1.97092317,M0/M1IIICNp ,1.664
1036,1415,1337,65,,          , ,0.29529601,51.43309422,1754.385965,6.11,-5.110625722,O9IIInn     ,-0.151
1851,2629,3112,139,,   The Tuc, ,0.55645149,-71.26621472,150.3759398,6.11,0.224108227,A7IV        ,0.265
2570,3685,4490,214,, 59    Psc, ,0.78710006,19.57868622,106.9518717,6.11,0.964058054,F0Vn        ,0.27
3045,4363,5445,268,,          , ,0.93209156,-27.77582706,571.4285714,6.11,-2.674809757,M1/M2III    ,1.674
4182,5993,7647,372,,          , ,1.28473724,44.90209025,180.8318264,6.11,-0.176374343,K5          ,1.59
5079,7271,10042,467,,          , ,1.5609061,-78.5044859,135.1351351,6.11,0.456158599,G3IV        ,0.97
5143,7361,9742,453,,          , ,1.58078678,-31.89221429,112.7395716,6.11,0.849618099,K0/K1III    ,1.109
8054,11524,15471,727,,          , ,2.47651544,-31.10240175,113.6363636,6.11,0.832413361,K2IIICN...  ,1.106
9816,13997,18552,894,,          , ,3.00330008,38.13180775,341.2969283,6.11,-1.555661898,B8Vn        ,-0.057
9844,14040,18760,904,,  7    Eri, ,3.01413206,-2.87864142,239.8081535,6.11,-0.789319725,M2III       ,1.751
10352,14749,19948,960,,          , ,3.17423215,-48.73409558,118.9060642,6.11,0.733979979,K1III       ,1.118
10401,14821,19789,952,,          , ,3.18942447,13.04780325,105.5966209,6.11,0.991749895,K0IIIp      ,1.038
12027,17181,22805,1118,, 11    Tau, ,3.67952872,25.32952639,160.2564103,6.11,0.085922948,A2IV        ,0.097
14222,20255,27429,1354,,          , ,4.34028771,18.74272543,47.34848485,6.11,2.733469569,F3:V...     ,0.404
14613,20765,28312,1410,,          , ,4.44914842,-24.0812884,111.1111111,6.11,0.881212547,A3V         ,0.143
15320,21718,29610,1488,,          , ,4.6631135,-1.05243771,177.3049645,6.11,-0.13360448,K0          ,0.943
15963,22597,30870,1553,,          , ,4.86205059,9.97509562,215.9827214,6.11,-0.562095045,B5V         ,0.06
16130,22844,31746,1597,,          , ,4.91470105,-58.54781783,30.88326127,6.11,3.661384222,F3V         ,0.442
16133,22847,31529,1584,,          , ,4.91522726,-39.62866145,310.5590062,6.11,-1.350720642,K3III       ,1.423
16621,23511,32188,1615,,          , ,5.0551771,41.44165308,625,6.11,-2.869400087,A2sh        ,0.188
17023,24041,33419,1681,,          , ,5.16757234,-0.56519928,96.43201543,6.11,1.188893782,K0III       ,1.098
18767,26414,37232,1913,,          , ,5.62203068,8.95188007,265.9574468,6.11,-1.014060775,B2IV-V      ,-0.17
19940,27937,40200,2089,,          , ,5.91142323,-49.62704326,337.8378378,6.11,-1.533541445,B3V         ,-0.148
21911,30407,44816,2301,,          , ,6.393311,-9.87473901,628.9308176,6.11,-2.883014378,K5          ,1.841
22911,31674,47366,2437,,          , ,6.62799648,-12.98481239,85.10638298,6.11,1.460189333,K1III:      ,0.994
23789,32775,50571,2562,,          , ,6.83361369,-60.24940871,33.15649867,6.11,3.507156686,F7III-IV    ,0.457
26887,36807,60646,2913,,          , ,7.57024022,-33.46358395,87.95074758,6.11,1.388802323,A9IV        ,0.297
28034,38246,63822,3051,,          , ,7.83490943,-19.52356224,574.7126437,6.11,-2.687253759,K1III       ,1.265
29642,40324,69082,3241,,          , ,8.23297367,-36.34079527,454.5454545,6.11,-2.177886596,B2IV/V      ,-0.185
30104,40926,70982,3298,,          , ,8.35212459,-64.10595398,142.4501425,6.11,0.341685561,G6/G8III    ,0.93
30282,41163,70734,3290,, 21    Cnc, ,8.39866905,10.63211638,341.2969283,6.11,-1.555661898,M2III       ,1.507
30412,41319,71030,3299,, 25    Cnc, ,8.43055377,17.0466377,44.96402878,6.11,2.845673915,F6V         ,0.448
30865,41907,73468,3417,,          , ,8.54496547,-73.35696538,116.9590643,6.11,0.769830574,G8III       ,0.946
34726,46840,82543,3794,,          , ,9.54483514,1.86423899,127.5510204,6.11,0.581580313,F7IV-V      ,0.614
36290,48943,86612,3946,,          , ,9.98508866,-23.95078326,192.6782274,6.11,-0.314163211,B5V         ,-0.101
36518,49259,87363,3964,,          , ,10.05572353,-46.63616508,92.16589862,6.11,1.287148691,A0V         ,0.041
40112,54185,96224,4316,,          , ,11.08448431,-49.39232585,157.7287066,6.11,0.120446289,B9V         ,-0.019
40534,54742,97411,4347,,   Psi Crt, ,11.20844009,-18.49980038,146.8428781,6.11,0.27573556,A0V         ,-0.004
40787,55106,98088,4369,,          , ,11.28282823,-7.13470764,129.0322581,6.11,0.556508513,A2p...      ,0.211
43950,59750,106516,4657,,          , ,12.25292743,-10.30993958,22.55299955,6.11,4.343978444,F5V         ,0.47
45106,61404,109372, , ,,,12.58179545,-67.75688853,307.6923077,6.11,-1.330583195,M6II/III    ,1.514
45742,62394,111164,4855,, 34    Vir, ,12.78711539,11.95813254,74.57121551,6.11,1.747143889,A3V         ,0.122
46062,62875,111998,4891,Wo 9421  , 38    Vir, ,12.88647529,-3.55308979,32.5203252,6.11,3.549225601,F5V         ,0.493
46274,63211,112570,4919,,          , ,12.95216752,46.17692019,105.4852321,6.11,0.994041687,K0III-IV    ,1.012
48191,66086,117876,5102,,          , ,13.54671453,24.34720981,144.092219,6.11,0.316797352,G8III       ,0.969
48539,66574,118344,5119,,          , ,13.6460642,-70.44475263,134.4086022,6.11,0.467864678,K3III       ,1.415
49293,67696,120759,5212,,          , ,13.86694375,-31.61913622,53.59056806,6.11,2.464558197,F5/F6V      ,0.478
54418,75342,137006,5721,,  8    Ser, ,15.39546282,-1.02231511,54.94505495,6.11,2.41035694,F0V         ,0.264
55919,77574,141296,5872,,          , ,15.8378558,-45.40163254,44.96402878,6.11,2.845673915,F0V         ,0.299
56248,78078,142703,5930,,          , ,15.94259192,-14.82935289,52.93806247,6.11,2.49115979,A2Ib/II     ,0.243
57615,80066,146954,6080,,          , ,16.34239651,-39.430235,152.2070015,6.11,0.197826848,B9V         ,-0.079
57923,80514,148228,6121,,          , ,16.43650405,11.40746123,109.7694841,6.11,0.907591885,G8III       ,1.065
59968,83359,154633,6360,,          , ,17.0377155,64.60065516,110.4972376,6.11,0.893242896,G5V         ,0.96
60130,83575,154732,6363,,          , ,17.08048518,48.80413179,101.3171226,6.11,1.081585763,K1III       ,1.091
61988,86118,159834,6559,,          , ,17.59987899,20.99627817,117.6470588,6.11,0.757094629,A7IV        ,0.184
63467,88127,166865,6809,, 40    Dra, ,18.00093484,80.00052413,50.91649695,6.11,2.575707417,K2Vvar      ,0.521
67538,93523,177199,7216,,          , ,19.04794918,19.66101428,471.6981132,6.11,-2.258320695,K1III       ,1.317
68022,94144,178555,7265,,          , ,19.16337005,-19.80345573,120.1923077,6.11,0.710616631,K1III       ,1.156
69390,95965,183545,7410,,          , ,19.5150105,-21.31218388,378.7878788,6.11,-1.781980366,A2V         ,0.121
70517,97423,186984,7532,,          , ,19.8008358,-13.70355495,62.5,6.11,2.130599913,A6:IIIm...  ,0.193
71330,98485,189140,7627,,          , ,20.00735217,-43.04333151,337.8378378,6.11,-1.533541445,M0III       ,1.634
72423,99913,192836,7746,, 18    Sge, ,20.27216186,21.59876279,91.32420091,6.11,1.307070596,K1III       ,1.039
73643,101507,195838,7855,NN 4147  ,          , ,20.56990441,-13.72126202,32.8407225,6.11,3.527936485,G0V         ,0.543
76551,105370,203574,8179,,          , ,21.34263859,60.75645363,131.5789474,6.11,0.514067961,G5III       ,1.005
77001,105949,204599,8224,,          , ,21.45702842,59.75011387,301.2048193,6.11,-1.284309581,M3II-III... ,1.72
77895,107140,206632,8298,,          , ,21.70232051,45.76574535,207.4688797,6.11,-0.474764809,M4.5        ,1.415
79460,109303,210334,8448,,          , ,22.14468386,45.74213801,42.03446826,6.11,2.99197221,K2III comp  ,0.763
79718,109659,211300,8493,,          , ,22.2146453,73.30714314,270.2702703,6.11,-1.04899138,A3V+...     ,1.006
81046,111567,214200,8604,,          , ,22.60219388,35.57764581,128.0409731,6.11,0.573255169,K0          ,0.997
82150,113167,216701,8715,,  1    Psc, ,22.91652058,1.06489117,94.25070688,6.11,1.23857692,A7III       ,0.192
82933,114258,218108,8786,,          , ,23.13987323,-79.4805999,74.4047619,6.11,1.751996344,A7Vn        ,0.145
953,1302,1185,56,,          , ,0.27263904,43.59510616,93.02325581,6.12,1.277042321,A2V         ,0.068
966,1319,1227,59,, 36    Psc, ,0.27612701,8.24018997,135.501355,6.12,0.460281809,G8II-III    ,0.919
3381,4829,6192,295,,   Ome Phe, ,1.03383719,-57.00242929,112.8668172,6.12,0.857168609,G8III       ,0.935
3618,5170,6559,320,,          , ,1.10214716,-23.99236906,107.4113856,6.12,0.964748405,K1III       ,1.076
6684,9586,12173,579,,          , ,2.05291866,73.85056527,111.3585746,6.12,0.886381683,A5III       ,0.162
7059,10138,13445,637,Gl  86   ,          , ,2.17333381,-50.82531507,10.91345629,6.12,5.930188433,K0V         ,0.812
10194,14547,19940,959,,          , ,3.13027746,-69.26495674,92.08103131,6.12,1.299149126,K1III       ,1.011
11434,16310,21899,1076,,          , ,3.50377433,-41.36951768,34.0947835,6.12,3.456560315,F7V         ,0.489
11983,17120,22819,1119,,          , ,3.66654153,-1.12121089,129.1989664,6.12,0.563704803,G5          ,0.994
13334,19037,25803,1267,,          , ,4.0780255,-20.38183041,137.3626374,6.12,0.430656897,K1II        ,1.157
15066,21363,29184,1461,,          , ,4.58351311,-19.92152085,101.2145749,6.12,1.093784723,K2IIICN...  ,1.174
17573,24820,34579,1741,,          , ,5.32075356,20.1346605,132.2751323,6.12,0.512608978,G8III+...   ,1.02
20677,28908,41330,2141,Gl 226.3 ,          , ,6.10239553,35.38845807,26.38522427,6.12,4.01319605,G0V         ,0.6
21517,29931,43683,2253,,          , ,6.30155862,14.3828485,195.3125,6.12,-0.333650195,A3V         ,0.035
21958,30468,44996,2309,,          , ,6.40571683,-12.9619484,588.2352941,6.12,-2.727755393,B4V         ,-0.076
25445,34924,55857,2734,,          , ,7.22679206,-27.35637407,1587.301587,6.12,-4.883297253,B2II        ,-0.234
28788,39225,66546,3157,,          , ,8.02306894,-54.51554272,404.8582996,6.12,-1.916515234,B2IV-V      ,-0.044
